Municipios;Sexo;Periodo;Total
08204 Sant Climent de Llobregat;Total;2022;4.170
08204 Sant Climent de Llobregat;Total;2021;4.193
08204 Sant Climent de Llobregat;Total;2020;4.160
08204 Sant Climent de Llobregat;Total;2019;4.129
08204 Sant Climent de Llobregat;Total;2018;4.107
08204 Sant Climent de Llobregat;Total;2017;4.038
08204 Sant Climent de Llobregat;Total;2016;4.024
08205 Sant Cugat del Vallès;Total;2025;97.983
08205 Sant Cugat del Vallès;Total;2024;98.621
08205 Sant Cugat del Vallès;Total;2023;97.530
08205 Sant Cugat del Vallès;Total;2022;95.725
08205 Sant Cugat del Vallès;Total;2021;94.012
08205 Sant Cugat del Vallès;Total;2020;92.977
08205 Sant Cugat del Vallès;Total;2019;91.006
08205 Sant Cugat del Vallès;Total;2018;90.664
08205 Sant Cugat del Vallès;Total;2017;89.516
08205 Sant Cugat del Vallès;Total;2016;88.921
08206 Sant Cugat Sesgarrigues;Total;2025;1.038
08206 Sant Cugat Sesgarrigues;Total;2024;1.031
08206 Sant Cugat Sesgarrigues;Total;2023;1.026
08206 Sant Cugat Sesgarrigues;Total;2022;1.009
08206 Sant Cugat Sesgarrigues;Total;2021;1.004
08206 Sant Cugat Sesgarrigues;Total;2020;1.009
08206 Sant Cugat Sesgarrigues;Total;2019;1.007
08206 Sant Cugat Sesgarrigues;Total;2018;989
08206 Sant Cugat Sesgarrigues;Total;2017;980
08206 Sant Cugat Sesgarrigues;Total;2016;973
08207 Sant Esteve de Palautordera;Total;2025;3.099
08207 Sant Esteve de Palautordera;Total;2024;3.080
08207 Sant Esteve de Palautordera;Total;2023;3.045
08207 Sant Esteve de Palautordera;Total;2022;3.043
08207 Sant Esteve de Palautordera;Total;2021;2.997
08207 Sant Esteve de Palautordera;Total;2020;2.864
08207 Sant Esteve de Palautordera;Total;2019;2.820
08207 Sant Esteve de Palautordera;Total;2018;2.749
08207 Sant Esteve de Palautordera;Total;2017;2.648
08207 Sant Esteve de Palautordera;Total;2016;2.599
08208 Sant Esteve Sesrovires;Total;2025;8.121
08208 Sant Esteve Sesrovires;Total;2024;8.060
08208 Sant Esteve Sesrovires;Total;2023;7.906
08208 Sant Esteve Sesrovires;Total;2022;7.889
08208 Sant Esteve Sesrovires;Total;2021;7.771
08208 Sant Esteve Sesrovires;Total;2020;7.696
08208 Sant Esteve Sesrovires;Total;2019;7.612
08208 Sant Esteve Sesrovires;Total;2018;7.800
08208 Sant Esteve Sesrovires;Total;2017;7.670
08208 Sant Esteve Sesrovires;Total;2016;7.644
08210 Sant Feliu de Codines;Total;2025;6.827
08210 Sant Feliu de Codines;Total;2024;6.661
08210 Sant Feliu de Codines;Total;2023;6.527
08210 Sant Feliu de Codines;Total;2022;6.460
08210 Sant Feliu de Codines;Total;2021;6.406
08210 Sant Feliu de Codines;Total;2020;6.363
08210 Sant Feliu de Codines;Total;2019;6.259
08210 Sant Feliu de Codines;Total;2018;6.184
08210 Sant Feliu de Codines;Total;2017;6.045
08210 Sant Feliu de Codines;Total;2016;5.968
08211 Sant Feliu de Llobregat;Total;2025;46.781
08211 Sant Feliu de Llobregat;Total;2024;46.554
08211 Sant Feliu de Llobregat;Total;2023;46.056
08211 Sant Feliu de Llobregat;Total;2022;45.642
08211 Sant Feliu de Llobregat;Total;2021;45.463
08211 Sant Feliu de Llobregat;Total;2020;45.467
08211 Sant Feliu de Llobregat;Total;2019;44.860
08211 Sant Feliu de Llobregat;Total;2018;44.474
08211 Sant Feliu de Llobregat;Total;2017;44.198
08211 Sant Feliu de Llobregat;Total;2016;44.086
08212 Sant Feliu Sasserra;Total;2025;633
08212 Sant Feliu Sasserra;Total;2024;629
08212 Sant Feliu Sasserra;Total;2023;620
08212 Sant Feliu Sasserra;Total;2022;611
08212 Sant Feliu Sasserra;Total;2021;617
08212 Sant Feliu Sasserra;Total;2020;605
08212 Sant Feliu Sasserra;Total;2019;602
08212 Sant Feliu Sasserra;Total;2018;600
08212 Sant Feliu Sasserra;Total;2017;606
08212 Sant Feliu Sasserra;Total;2016;612
08209 Sant Fost de Campsentelles;Total;2025;9.419
08209 Sant Fost de Campsentelles;Total;2024;9.227
08209 Sant Fost de Campsentelles;Total;2023;9.197
08209 Sant Fost de Campsentelles;Total;2022;9.064
08209 Sant Fost de Campsentelles;Total;2021;8.997
08209 Sant Fost de Campsentelles;Total;2020;8.853
08209 Sant Fost de Campsentelles;Total;2019;8.737
08209 Sant Fost de Campsentelles;Total;2018;8.722
08209 Sant Fost de Campsentelles;Total;2017;8.664
08209 Sant Fost de Campsentelles;Total;2016;8.650
08213 Sant Fruitós de Bages;Total;2025;9.333
08213 Sant Fruitós de Bages;Total;2024;9.248
08213 Sant Fruitós de Bages;Total;2023;9.156
08213 Sant Fruitós de Bages;Total;2022;9.025
08213 Sant Fruitós de Bages;Total;2021;8.936
08213 Sant Fruitós de Bages;Total;2020;8.837
08213 Sant Fruitós de Bages;Total;2019;8.703
08213 Sant Fruitós de Bages;Total;2018;8.593
08213 Sant Fruitós de Bages;Total;2017;8.512
08213 Sant Fruitós de Bages;Total;2016;8.387
08215 Sant Hipòlit de Voltregà;Total;2025;3.666
08215 Sant Hipòlit de Voltregà;Total;2024;3.687
08215 Sant Hipòlit de Voltregà;Total;2023;3.711
08215 Sant Hipòlit de Voltregà;Total;2022;3.644
08215 Sant Hipòlit de Voltregà;Total;2021;3.547
08215 Sant Hipòlit de Voltregà;Total;2020;3.540
08215 Sant Hipòlit de Voltregà;Total;2019;3.484
08215 Sant Hipòlit de Voltregà;Total;2018;3.475
08215 Sant Hipòlit de Voltregà;Total;2017;3.453
08215 Sant Hipòlit de Voltregà;Total;2016;3.462
08193 Sant Iscle de Vallalta;Total;2025;1.477
08193 Sant Iscle de Vallalta;Total;2024;1.458
08193 Sant Iscle de Vallalta;Total;2023;1.441
08193 Sant Iscle de Vallalta;Total;2022;1.433
08193 Sant Iscle de Vallalta;Total;2021;1.438
08193 Sant Iscle de Vallalta;Total;2020;1.342
08193 Sant Iscle de Vallalta;Total;2019;1.332
08193 Sant Iscle de Vallalta;Total;2018;1.313
08193 Sant Iscle de Vallalta;Total;2017;1.295
08193 Sant Iscle de Vallalta;Total;2016;1.292
08216 Sant Jaume de Frontanyà;Total;2025;25
08216 Sant Jaume de Frontanyà;Total;2024;26
08216 Sant Jaume de Frontanyà;Total;2023;29
08216 Sant Jaume de Frontanyà;Total;2022;31
08216 Sant Jaume de Frontanyà;Total;2021;28
08216 Sant Jaume de Frontanyà;Total;2020;30
08216 Sant Jaume de Frontanyà;Total;2019;30
08216 Sant Jaume de Frontanyà;Total;2018;30
08216 Sant Jaume de Frontanyà;Total;2017;30
08216 Sant Jaume de Frontanyà;Total;2016;27
08218 Sant Joan de Vilatorrada;Total;2025;11.133
08218 Sant Joan de Vilatorrada;Total;2024;11.017
08218 Sant Joan de Vilatorrada;Total;2023;10.959
08218 Sant Joan de Vilatorrada;Total;2022;10.820
08218 Sant Joan de Vilatorrada;Total;2021;10.871
08218 Sant Joan de Vilatorrada;Total;2020;10.998
08218 Sant Joan de Vilatorrada;Total;2019;10.936
08218 Sant Joan de Vilatorrada;Total;2018;10.820
08218 Sant Joan de Vilatorrada;Total;2017;10.802
08218 Sant Joan de Vilatorrada;Total;2016;10.759
08217 Sant Joan Despí;Total;2025;35.926
08217 Sant Joan Despí;Total;2024;35.083
08217 Sant Joan Despí;Total;2023;34.568
08217 Sant Joan Despí;Total;2022;34.039
08217 Sant Joan Despí;Total;2021;34.130
08217 Sant Joan Despí;Total;2020;34.267
08217 Sant Joan Despí;Total;2019;34.123
08217 Sant Joan Despí;Total;2018;34.084
08217 Sant Joan Despí;Total;2017;33.873
08217 Sant Joan Despí;Total;2016;33.502
08903 Sant Julià de Cerdanyola;Total;2025;234
08903 Sant Julià de Cerdanyola;Total;2024;232
08903 Sant Julià de Cerdanyola;Total;2023;242
08903 Sant Julià de Cerdanyola;Total;2022;241
08903 Sant Julià de Cerdanyola;Total;2021;235
08903 Sant Julià de Cerdanyola;Total;2020;229
08903 Sant Julià de Cerdanyola;Total;2019;228
08903 Sant Julià de Cerdanyola;Total;2018;244
08903 Sant Julià de Cerdanyola;Total;2017;242
08903 Sant Julià de Cerdanyola;Total;2016;251
08220 Sant Julià de Vilatorta;Total;2025;3.323
08220 Sant Julià de Vilatorta;Total;2024;3.297
08220 Sant Julià de Vilatorta;Total;2023;3.230
08220 Sant Julià de Vilatorta;Total;2022;3.193
08220 Sant Julià de Vilatorta;Total;2021;3.152
08220 Sant Julià de Vilatorta;Total;2020;3.140
08220 Sant Julià de Vilatorta;Total;2019;3.114
08220 Sant Julià de Vilatorta;Total;2018;3.096
08220 Sant Julià de Vilatorta;Total;2017;3.101
08220 Sant Julià de Vilatorta;Total;2016;3.113
08221 Sant Just Desvern;Total;2025;21.037
08221 Sant Just Desvern;Total;2024;20.881
08221 Sant Just Desvern;Total;2023;20.462
08221 Sant Just Desvern;Total;2022;19.806
08221 Sant Just Desvern;Total;2021;19.379
08221 Sant Just Desvern;Total;2020;18.670
08221 Sant Just Desvern;Total;2019;17.805
08221 Sant Just Desvern;Total;2018;17.494
08221 Sant Just Desvern;Total;2017;17.201
08221 Sant Just Desvern;Total;2016;16.927
08222 Sant Llorenç d'Hortons;Total;2025;2.627
08222 Sant Llorenç d'Hortons;Total;2024;2.617
08222 Sant Llorenç d'Hortons;Total;2023;2.572
08222 Sant Llorenç d'Hortons;Total;2022;2.503
08222 Sant Llorenç d'Hortons;Total;2021;2.459
08222 Sant Llorenç d'Hortons;Total;2020;2.428
08222 Sant Llorenç d'Hortons;Total;2019;2.413
08222 Sant Llorenç d'Hortons;Total;2018;2.598
08222 Sant Llorenç d'Hortons;Total;2017;2.547
08222 Sant Llorenç d'Hortons;Total;2016;2.562
08223 Sant Llorenç Savall;Total;2025;2.587
08223 Sant Llorenç Savall;Total;2024;2.586
08223 Sant Llorenç Savall;Total;2023;2.545
08223 Sant Llorenç Savall;Total;2022;2.524
08223 Sant Llorenç Savall;Total;2021;2.514
08223 Sant Llorenç Savall;Total;2020;2.417
08223 Sant Llorenç Savall;Total;2019;2.373
08223 Sant Llorenç Savall;Total;2018;2.371
08223 Sant Llorenç Savall;Total;2017;2.361
08223 Sant Llorenç Savall;Total;2016;2.375
08225 Sant Martí d'Albars;Total;2025;135
08225 Sant Martí d'Albars;Total;2024;140
08225 Sant Martí d'Albars;Total;2023;121
08225 Sant Martí d'Albars;Total;2022;119
08225 Sant Martí d'Albars;Total;2021;107
08225 Sant Martí d'Albars;Total;2020;114
08225 Sant Martí d'Albars;Total;2019;112
08225 Sant Martí d'Albars;Total;2018;113
08225 Sant Martí d'Albars;Total;2017;110
08225 Sant Martí d'Albars;Total;2016;108
08224 Sant Martí de Centelles;Total;2025;1.263
08224 Sant Martí de Centelles;Total;2024;1.259
08224 Sant Martí de Centelles;Total;2023;1.247
08224 Sant Martí de Centelles;Total;2022;1.232
08224 Sant Martí de Centelles;Total;2021;1.186
08224 Sant Martí de Centelles;Total;2020;1.184
08224 Sant Martí de Centelles;Total;2019;1.167
08224 Sant Martí de Centelles;Total;2018;1.131
08224 Sant Martí de Centelles;Total;2017;1.125
08224 Sant Martí de Centelles;Total;2016;1.122
08226 Sant Martí de Tous;Total;2025;1.269
08226 Sant Martí de Tous;Total;2024;1.275
08226 Sant Martí de Tous;Total;2023;1.268
08226 Sant Martí de Tous;Total;2022;1.243
08226 Sant Martí de Tous;Total;2021;1.236
08226 Sant Martí de Tous;Total;2020;1.228
08226 Sant Martí de Tous;Total;2019;1.235
08226 Sant Martí de Tous;Total;2018;1.206
08226 Sant Martí de Tous;Total;2017;1.196
08226 Sant Martí de Tous;Total;2016;1.190
08227 Sant Martí Sarroca;Total;2025;3.485
08227 Sant Martí Sarroca;Total;2024;3.391
08227 Sant Martí Sarroca;Total;2023;3.380
08227 Sant Martí Sarroca;Total;2022;3.313
08227 Sant Martí Sarroca;Total;2021;3.286
08227 Sant Martí Sarroca;Total;2020;3.261
08227 Sant Martí Sarroca;Total;2019;3.264
08227 Sant Martí Sarroca;Total;2018;3.231
08227 Sant Martí Sarroca;Total;2017;3.197
08227 Sant Martí Sarroca;Total;2016;3.099
08228 Sant Martí Sesgueioles;Total;2025;353
08228 Sant Martí Sesgueioles;Total;2024;360
08228 Sant Martí Sesgueioles;Total;2023;359
08228 Sant Martí Sesgueioles;Total;2022;361
08228 Sant Martí Sesgueioles;Total;2021;344
08228 Sant Martí Sesgueioles;Total;2020;342
08228 Sant Martí Sesgueioles;Total;2019;343
08228 Sant Martí Sesgueioles;Total;2018;344
08228 Sant Martí Sesgueioles;Total;2017;354
08228 Sant Martí Sesgueioles;Total;2016;371
08229 Sant Mateu de Bages;Total;2025;641
08229 Sant Mateu de Bages;Total;2024;637
08229 Sant Mateu de Bages;Total;2023;633
08229 Sant Mateu de Bages;Total;2022;628
08229 Sant Mateu de Bages;Total;2021;614
08229 Sant Mateu de Bages;Total;2020;608
08229 Sant Mateu de Bages;Total;2019;603
08229 Sant Mateu de Bages;Total;2018;600
08229 Sant Mateu de Bages;Total;2017;611
08229 Sant Mateu de Bages;Total;2016;618
08231 Sant Pere de Ribes;Total;2025;32.705
08231 Sant Pere de Ribes;Total;2024;32.121
08231 Sant Pere de Ribes;Total;2023;31.786
08231 Sant Pere de Ribes;Total;2022;31.688
08231 Sant Pere de Ribes;Total;2021;31.525
08231 Sant Pere de Ribes;Total;2020;31.111
08231 Sant Pere de Ribes;Total;2019;30.719
08231 Sant Pere de Ribes;Total;2018;30.658
08231 Sant Pere de Ribes;Total;2017;30.142
08231 Sant Pere de Ribes;Total;2016;29.842
08232 Sant Pere de Riudebitlles;Total;2025;2.516
08232 Sant Pere de Riudebitlles;Total;2024;2.497
08232 Sant Pere de Riudebitlles;Total;2023;2.462
08232 Sant Pere de Riudebitlles;Total;2022;2.404
08232 Sant Pere de Riudebitlles;Total;2021;2.411
08232 Sant Pere de Riudebitlles;Total;2020;2.380
08232 Sant Pere de Riudebitlles;Total;2019;2.368
08232 Sant Pere de Riudebitlles;Total;2018;2.338
08232 Sant Pere de Riudebitlles;Total;2017;2.343
08232 Sant Pere de Riudebitlles;Total;2016;2.369
08233 Sant Pere de Torelló;Total;2025;2.596
08233 Sant Pere de Torelló;Total;2024;2.592
08233 Sant Pere de Torelló;Total;2023;2.568
08233 Sant Pere de Torelló;Total;2022;2.514
08233 Sant Pere de Torelló;Total;2021;2.488
08233 Sant Pere de Torelló;Total;2020;2.470
08233 Sant Pere de Torelló;Total;2019;2.419
08233 Sant Pere de Torelló;Total;2018;2.419
08233 Sant Pere de Torelló;Total;2017;2.437
08233 Sant Pere de Torelló;Total;2016;2.427
08234 Sant Pere de Vilamajor;Total;2025;5.074
08234 Sant Pere de Vilamajor;Total;2024;4.941
08234 Sant Pere de Vilamajor;Total;2023;4.862
08234 Sant Pere de Vilamajor;Total;2022;4.815
08234 Sant Pere de Vilamajor;Total;2021;4.671
08234 Sant Pere de Vilamajor;Total;2020;4.544
08234 Sant Pere de Vilamajor;Total;2019;4.472
08234 Sant Pere de Vilamajor;Total;2018;4.371
08234 Sant Pere de Vilamajor;Total;2017;4.313
08234 Sant Pere de Vilamajor;Total;2016;4.257
08189 Sant Pere Sallavinera;Total;2025;177
08189 Sant Pere Sallavinera;Total;2024;158
08189 Sant Pere Sallavinera;Total;2023;162
08189 Sant Pere Sallavinera;Total;2022;167
08189 Sant Pere Sallavinera;Total;2021;159
08189 Sant Pere Sallavinera;Total;2020;151
08189 Sant Pere Sallavinera;Total;2019;152
08189 Sant Pere Sallavinera;Total;2018;155
08189 Sant Pere Sallavinera;Total;2017;156
08189 Sant Pere Sallavinera;Total;2016;158
08235 Sant Pol de Mar;Total;2025;5.793
08235 Sant Pol de Mar;Total;2024;5.834
08235 Sant Pol de Mar;Total;2023;5.791
08235 Sant Pol de Mar;Total;2022;5.680
08235 Sant Pol de Mar;Total;2021;5.538
08235 Sant Pol de Mar;Total;2020;5.428
08235 Sant Pol de Mar;Total;2019;5.299
08235 Sant Pol de Mar;Total;2018;5.178
08235 Sant Pol de Mar;Total;2017;5.062
08235 Sant Pol de Mar;Total;2016;4.951
08236 Sant Quintí de Mediona;Total;2025;2.580
08236 Sant Quintí de Mediona;Total;2024;2.504
08236 Sant Quintí de Mediona;Total;2023;2.407
08236 Sant Quintí de Mediona;Total;2022;2.393
08236 Sant Quintí de Mediona;Total;2021;2.367
08236 Sant Quintí de Mediona;Total;2020;2.317
08236 Sant Quintí de Mediona;Total;2019;2.254
08236 Sant Quintí de Mediona;Total;2018;2.179
08236 Sant Quintí de Mediona;Total;2017;2.170
08236 Sant Quintí de Mediona;Total;2016;2.121
08237 Sant Quirze de Besora;Total;2025;2.164
08237 Sant Quirze de Besora;Total;2024;2.127
08237 Sant Quirze de Besora;Total;2023;2.115
08237 Sant Quirze de Besora;Total;2022;2.142
08237 Sant Quirze de Besora;Total;2021;2.145
08237 Sant Quirze de Besora;Total;2020;2.154
08237 Sant Quirze de Besora;Total;2019;2.167
08237 Sant Quirze de Besora;Total;2018;2.107
08237 Sant Quirze de Besora;Total;2017;2.092
08237 Sant Quirze de Besora;Total;2016;2.125
08238 Sant Quirze del Vallès;Total;2025;20.209
08238 Sant Quirze del Vallès;Total;2024;20.161
08238 Sant Quirze del Vallès;Total;2023;20.241
08238 Sant Quirze del Vallès;Total;2022;20.180
08238 Sant Quirze del Vallès;Total;2021;20.156
08238 Sant Quirze del Vallès;Total;2020;20.195
08238 Sant Quirze del Vallès;Total;2019;20.141
08238 Sant Quirze del Vallès;Total;2018;19.939
08238 Sant Quirze del Vallès;Total;2017;19.867
08238 Sant Quirze del Vallès;Total;2016;19.664
08239 Sant Quirze Safaja;Total;2025;663
08239 Sant Quirze Safaja;Total;2024;669
08239 Sant Quirze Safaja;Total;2023;677
08239 Sant Quirze Safaja;Total;2022;672
08239 Sant Quirze Safaja;Total;2021;660
08239 Sant Quirze Safaja;Total;2020;631
08239 Sant Quirze Safaja;Total;2019;627
08239 Sant Quirze Safaja;Total;2018;637
08239 Sant Quirze Safaja;Total;2017;627
08239 Sant Quirze Safaja;Total;2016;637
08240 Sant Sadurní d'Anoia;Total;2025;12.911
08240 Sant Sadurní d'Anoia;Total;2024;12.915
08240 Sant Sadurní d'Anoia;Total;2023;12.945
08240 Sant Sadurní d'Anoia;Total;2022;12.863
08240 Sant Sadurní d'Anoia;Total;2021;12.840
08240 Sant Sadurní d'Anoia;Total;2020;12.841
08240 Sant Sadurní d'Anoia;Total;2019;12.887
08240 Sant Sadurní d'Anoia;Total;2018;12.866
08240 Sant Sadurní d'Anoia;Total;2017;12.749
08240 Sant Sadurní d'Anoia;Total;2016;12.654
08241 Sant Sadurní d'Osormort;Total;2025;89
08241 Sant Sadurní d'Osormort;Total;2024;84
08241 Sant Sadurní d'Osormort;Total;2023;89
08241 Sant Sadurní d'Osormort;Total;2022;90
08241 Sant Sadurní d'Osormort;Total;2021;76
08241 Sant Sadurní d'Osormort;Total;2020;76
08241 Sant Sadurní d'Osormort;Total;2019;78
08241 Sant Sadurní d'Osormort;Total;2018;79
08241 Sant Sadurní d'Osormort;Total;2017;79
08241 Sant Sadurní d'Osormort;Total;2016;80
08098 Sant Salvador de Guardiola;Total;2025;3.612
08098 Sant Salvador de Guardiola;Total;2024;3.476
08098 Sant Salvador de Guardiola;Total;2023;3.430
08098 Sant Salvador de Guardiola;Total;2022;3.351
08098 Sant Salvador de Guardiola;Total;2021;3.243
08098 Sant Salvador de Guardiola;Total;2020;3.221
08098 Sant Salvador de Guardiola;Total;2019;3.179
08098 Sant Salvador de Guardiola;Total;2018;3.168
08098 Sant Salvador de Guardiola;Total;2017;3.127
08098 Sant Salvador de Guardiola;Total;2016;3.141
08262 Sant Vicenç de Castellet;Total;2025;10.164
08262 Sant Vicenç de Castellet;Total;2024;10.131
08262 Sant Vicenç de Castellet;Total;2023;10.068
08262 Sant Vicenç de Castellet;Total;2022;9.949
08262 Sant Vicenç de Castellet;Total;2021;9.868
08262 Sant Vicenç de Castellet;Total;2020;9.767
08262 Sant Vicenç de Castellet;Total;2019;9.523
08262 Sant Vicenç de Castellet;Total;2018;9.274
08262 Sant Vicenç de Castellet;Total;2017;9.300
08262 Sant Vicenç de Castellet;Total;2016;9.235
08264 Sant Vicenç de Montalt;Total;2025;6.802
08264 Sant Vicenç de Montalt;Total;2024;6.712
08264 Sant Vicenç de Montalt;Total;2023;6.701
08264 Sant Vicenç de Montalt;Total;2022;6.661
08264 Sant Vicenç de Montalt;Total;2021;6.523
08264 Sant Vicenç de Montalt;Total;2020;6.452
08264 Sant Vicenç de Montalt;Total;2019;6.407
08264 Sant Vicenç de Montalt;Total;2018;6.372
08264 Sant Vicenç de Montalt;Total;2017;6.272
08264 Sant Vicenç de Montalt;Total;2016;6.182
08265 Sant Vicenç de Torelló;Total;2025;2.117
08265 Sant Vicenç de Torelló;Total;2024;2.092
08265 Sant Vicenç de Torelló;Total;2023;2.083
08265 Sant Vicenç de Torelló;Total;2022;2.077
08265 Sant Vicenç de Torelló;Total;2021;2.077
08265 Sant Vicenç de Torelló;Total;2020;2.058
08265 Sant Vicenç de Torelló;Total;2019;2.058
08265 Sant Vicenç de Torelló;Total;2018;2.014
08265 Sant Vicenç de Torelló;Total;2017;1.998
08265 Sant Vicenç de Torelló;Total;2016;1.996
08263 Sant Vicenç dels Horts;Total;2025;28.746
08263 Sant Vicenç dels Horts;Total;2024;28.568
08263 Sant Vicenç dels Horts;Total;2023;28.406
08263 Sant Vicenç dels Horts;Total;2022;28.079
08263 Sant Vicenç dels Horts;Total;2021;28.115
08263 Sant Vicenç dels Horts;Total;2020;28.268
08263 Sant Vicenç dels Horts;Total;2019;28.117
08263 Sant Vicenç dels Horts;Total;2018;27.901
08263 Sant Vicenç dels Horts;Total;2017;27.982
08263 Sant Vicenç dels Horts;Total;2016;27.961
08243 Santa Cecília de Voltregà;Total;2025;197
08243 Santa Cecília de Voltregà;Total;2024;192
08243 Santa Cecília de Voltregà;Total;2023;184
08243 Santa Cecília de Voltregà;Total;2022;185
08243 Santa Cecília de Voltregà;Total;2021;179
08243 Santa Cecília de Voltregà;Total;2020;182
08243 Santa Cecília de Voltregà;Total;2019;187
08243 Santa Cecília de Voltregà;Total;2018;187
08243 Santa Cecília de Voltregà;Total;2017;189
08243 Santa Cecília de Voltregà;Total;2016;183
08244 Santa Coloma de Cervelló;Total;2025;8.273
08244 Santa Coloma de Cervelló;Total;2024;8.335
08244 Santa Coloma de Cervelló;Total;2023;8.393
08244 Santa Coloma de Cervelló;Total;2022;8.309
08244 Santa Coloma de Cervelló;Total;2021;8.273
08244 Santa Coloma de Cervelló;Total;2020;8.268
08244 Santa Coloma de Cervelló;Total;2019;8.218
08244 Santa Coloma de Cervelló;Total;2018;8.179
08244 Santa Coloma de Cervelló;Total;2017;8.082
08244 Santa Coloma de Cervelló;Total;2016;8.073
08245 Santa Coloma de Gramenet;Total;2025;123.981
08245 Santa Coloma de Gramenet;Total;2024;121.203
08245 Santa Coloma de Gramenet;Total;2023;119.862
08245 Santa Coloma de Gramenet;Total;2022;117.981
08245 Santa Coloma de Gramenet;Total;2021;119.289
08245 Santa Coloma de Gramenet;Total;2020;120.443
08245 Santa Coloma de Gramenet;Total;2019;119.215
08245 Santa Coloma de Gramenet;Total;2018;118.821
08245 Santa Coloma de Gramenet;Total;2017;117.597
08245 Santa Coloma de Gramenet;Total;2016;117.153
08246 Santa Eugènia de Berga;Total;2025;2.348
08246 Santa Eugènia de Berga;Total;2024;2.308
08246 Santa Eugènia de Berga;Total;2023;2.303
08246 Santa Eugènia de Berga;Total;2022;2.256
08246 Santa Eugènia de Berga;Total;2021;2.259
08246 Santa Eugènia de Berga;Total;2020;2.278
08246 Santa Eugènia de Berga;Total;2019;2.248
08246 Santa Eugènia de Berga;Total;2018;2.226
08246 Santa Eugènia de Berga;Total;2017;2.259
08246 Santa Eugènia de Berga;Total;2016;2.246
08247 Santa Eulàlia de Riuprimer;Total;2025;1.516
08247 Santa Eulàlia de Riuprimer;Total;2024;1.487
08247 Santa Eulàlia de Riuprimer;Total;2023;1.450
08247 Santa Eulàlia de Riuprimer;Total;2022;1.401
08247 Santa Eulàlia de Riuprimer;Total;2021;1.409
08247 Santa Eulàlia de Riuprimer;Total;2020;1.383
08247 Santa Eulàlia de Riuprimer;Total;2019;1.345
08247 Santa Eulàlia de Riuprimer;Total;2018;1.309
08247 Santa Eulàlia de Riuprimer;Total;2017;1.289
08247 Santa Eulàlia de Riuprimer;Total;2016;1.266
08248 Santa Eulàlia de Ronçana;Total;2025;7.953
08248 Santa Eulàlia de Ronçana;Total;2024;7.911
08248 Santa Eulàlia de Ronçana;Total;2023;7.846
08248 Santa Eulàlia de Ronçana;Total;2022;7.740
08248 Santa Eulàlia de Ronçana;Total;2021;7.538
08248 Santa Eulàlia de Ronçana;Total;2020;7.426
08248 Santa Eulàlia de Ronçana;Total;2019;7.288
08248 Santa Eulàlia de Ronçana;Total;2018;7.192
08248 Santa Eulàlia de Ronçana;Total;2017;7.124
08248 Santa Eulàlia de Ronçana;Total;2016;7.049
08249 Santa Fe del Penedès;Total;2025;365
08249 Santa Fe del Penedès;Total;2024;360
08249 Santa Fe del Penedès;Total;2023;362
08249 Santa Fe del Penedès;Total;2022;370
08249 Santa Fe del Penedès;Total;2021;378
08249 Santa Fe del Penedès;Total;2020;367
08249 Santa Fe del Penedès;Total;2019;374
08249 Santa Fe del Penedès;Total;2018;379
08249 Santa Fe del Penedès;Total;2017;380
08249 Santa Fe del Penedès;Total;2016;374
08250 Santa Margarida de Montbui;Total;2025;10.631
08250 Santa Margarida de Montbui;Total;2024;10.549
08250 Santa Margarida de Montbui;Total;2023;10.456
08250 Santa Margarida de Montbui;Total;2022;10.294
08250 Santa Margarida de Montbui;Total;2021;10.192
08250 Santa Margarida de Montbui;Total;2020;10.225
08250 Santa Margarida de Montbui;Total;2019;9.980
08250 Santa Margarida de Montbui;Total;2018;9.874
08250 Santa Margarida de Montbui;Total;2017;9.748
08250 Santa Margarida de Montbui;Total;2016;9.611
08251 Santa Margarida i els Monjos;Total;2025;7.806
08251 Santa Margarida i els Monjos;Total;2024;7.736
08251 Santa Margarida i els Monjos;Total;2023;7.650
08251 Santa Margarida i els Monjos;Total;2022;7.624
08251 Santa Margarida i els Monjos;Total;2021;7.664
08251 Santa Margarida i els Monjos;Total;2020;7.676
08251 Santa Margarida i els Monjos;Total;2019;7.611
08251 Santa Margarida i els Monjos;Total;2018;7.503
08251 Santa Margarida i els Monjos;Total;2017;7.480
08251 Santa Margarida i els Monjos;Total;2016;7.360
08253 Santa Maria de Besora;Total;2025;164
08253 Santa Maria de Besora;Total;2024;164
08253 Santa Maria de Besora;Total;2023;165
08253 Santa Maria de Besora;Total;2022;159
08253 Santa Maria de Besora;Total;2021;161
08253 Santa Maria de Besora;Total;2020;161
08253 Santa Maria de Besora;Total;2019;150
08253 Santa Maria de Besora;Total;2018;143
08253 Santa Maria de Besora;Total;2017;147
08253 Santa Maria de Besora;Total;2016;148
08256 Santa Maria de Martorelles;Total;2025;868
08256 Santa Maria de Martorelles;Total;2024;873
08256 Santa Maria de Martorelles;Total;2023;881
08256 Santa Maria de Martorelles;Total;2022;889
08256 Santa Maria de Martorelles;Total;2021;882
08256 Santa Maria de Martorelles;Total;2020;890
08256 Santa Maria de Martorelles;Total;2019;893
08256 Santa Maria de Martorelles;Total;2018;882
08256 Santa Maria de Martorelles;Total;2017;858
08256 Santa Maria de Martorelles;Total;2016;861
08255 Santa Maria de Merlès;Total;2025;179
08255 Santa Maria de Merlès;Total;2024;175
08255 Santa Maria de Merlès;Total;2023;174
