Fecha,Provincia,Delitos,delitos_sum,poblacion_sum,tasa_100k
2022-06-30,Valencia,Trafico De Drogas,166.0,3638072,4.562856370077338
2022-09-30,Alicante,Delitos Sexuales,294.0,2923036,10.058035549339795
2022-09-30,Alicante,Homicidios,12.0,2923036,0.41053206323835906
2022-09-30,Alicante,Hurtos,6256.0,2923036,214.0240489682645
2022-09-30,Alicante,Lesiones,295.0,2923036,10.092246554609659
2022-09-30,Alicante,Robos Con Fuerza,2316.0,2923036,79.2326882050033
2022-09-30,Alicante,Robos Con Violencia,382.0,2923036,13.068604013087763
2022-09-30,Alicante,Secuestro,1.0,2923036,0.03421100526986325
2022-09-30,Alicante,Sustraccion De Vehiculos,296.0,2923036,10.126457559879523
2022-09-30,Alicante,Trafico De Drogas,247.0,2923036,8.450118301656223
2022-09-30,Barcelona,Delitos Sexuales,756.0,4554721,16.598162653651013
2022-09-30,Barcelona,Homicidios,35.0,4554721,0.768433456187547
2022-09-30,Barcelona,Hurtos,34347.0,4554721,754.0966834192478
2022-09-30,Barcelona,Lesiones,706.0,4554721,15.50040057338309
2022-09-30,Barcelona,Robos Con Fuerza,7228.0,4554721,158.69248632353114
2022-09-30,Barcelona,Robos Con Violencia,5712.0,4554721,125.40834004980766
2022-09-30,Barcelona,Secuestro,1.0,4554721,0.021955241605358486
2022-09-30,Barcelona,Sustraccion De Vehiculos,1486.0,4554721,32.62548902556271
2022-09-30,Barcelona,Trafico De Drogas,589.0,4554721,12.931637305556146
2022-09-30,Castellón,Delitos Sexuales,15.0,113387,13.229029782955719
2022-09-30,Castellón,Homicidios,1.0,113387,0.8819353188637145
2022-09-30,Castellón,Hurtos,334.0,113387,294.56639650048066
2022-09-30,Castellón,Lesiones,37.0,113387,32.63160679795744
2022-09-30,Castellón,Robos Con Fuerza,255.0,113387,224.8935063102472
2022-09-30,Castellón,Robos Con Violencia,19.0,113387,16.75677105841058
2022-09-30,Castellón,Secuestro,0.0,113387,0.0
2022-09-30,Castellón,Sustraccion De Vehiculos,7.0,113387,6.173547232046002
2022-09-30,Castellón,Trafico De Drogas,5.0,113387,4.409676594318572
2022-09-30,Madrid,Delitos Sexuales,299.0,2835255,10.54578865040358
2022-09-30,Madrid,Homicidios,17.0,2835255,0.5995933346383306
2022-09-30,Madrid,Hurtos,8063.0,2835255,284.3835915993447
2022-09-30,Madrid,Lesiones,263.0,2835255,9.276061588816525
2022-09-30,Madrid,Robos Con Fuerza,2186.0,2835255,77.10064879525827
2022-09-30,Madrid,Robos Con Violencia,795.0,2835255,28.039805943380756
2022-09-30,Madrid,Secuestro,1.0,2835255,0.035270196155195915
2022-09-30,Madrid,Sustraccion De Vehiculos,589.0,2835255,20.774145535410394
2022-09-30,Madrid,Trafico De Drogas,163.0,2835255,5.749041973296934
2022-09-30,Valencia,Delitos Sexuales,227.0,3638072,6.239568650647926
2022-09-30,Valencia,Homicidios,19.0,3638072,0.5222546447678881
2022-09-30,Valencia,Hurtos,8611.0,3638072,236.6913024261202
2022-09-30,Valencia,Lesiones,332.0,3638072,9.125712740154675
2022-09-30,Valencia,Robos Con Fuerza,2221.0,3638072,61.048819264709444
2022-09-30,Valencia,Robos Con Violencia,758.0,3638072,20.835211617582058
2022-09-30,Valencia,Secuestro,0.0,3638072,0.0
2022-09-30,Valencia,Sustraccion De Vehiculos,309.0,3638072,8.493509749119864
2022-09-30,Valencia,Trafico De Drogas,187.0,3638072,5.140085187978688
2022-12-31,Alicante,Delitos Sexuales,112.0,2923036,3.831632590224684
2022-12-31,Alicante,Homicidios,16.0,2923036,0.547376084317812
2022-12-31,Alicante,Hurtos,4657.0,2923036,159.32065154175316
2022-12-31,Alicante,Lesiones,171.0,2923036,5.850081901146616
2022-12-31,Alicante,Robos Con Fuerza,1964.0,2923036,67.19041435001142
2022-12-31,Alicante,Robos Con Violencia,318.0,2923036,10.879099675816514
2022-12-31,Alicante,Secuestro,0.0,2923036,0.0
2022-12-31,Alicante,Sustraccion De Vehiculos,290.0,2923036,9.921191528260344
2022-12-31,Alicante,Trafico De Drogas,181.0,2923036,6.192191953845248
2022-12-31,Barcelona,Delitos Sexuales,568.0,4554721,12.470577231843619
2022-12-31,Barcelona,Homicidios,42.0,4554721,0.9221201474250564
2022-12-31,Barcelona,Hurtos,33341.0,4554721,732.0097103642572
2022-12-31,Barcelona,Lesiones,590.0,4554721,12.953592547161504
2022-12-31,Barcelona,Robos Con Fuerza,6472.0,4554721,142.0943236698801
2022-12-31,Barcelona,Robos Con Violencia,5728.0,4554721,125.7596239154934
2022-12-31,Barcelona,Secuestro,2.0,4554721,0.04391048321071697
2022-12-31,Barcelona,Sustraccion De Vehiculos,1594.0,4554721,34.99665511894142
2022-12-31,Barcelona,Trafico De Drogas,634.0,4554721,13.919623177797277
2022-12-31,Castellón,Delitos Sexuales,9.0,113387,7.937417869773431
2022-12-31,Castellón,Homicidios,1.0,113387,0.8819353188637145
2022-12-31,Castellón,Hurtos,308.0,113387,271.63607821002404
2022-12-31,Castellón,Lesiones,28.0,113387,24.69418892818401
2022-12-31,Castellón,Robos Con Fuerza,230.0,113387,202.84512333865433
2022-12-31,Castellón,Robos Con Violencia,8.0,113387,7.055482550909716
2022-12-31,Castellón,Secuestro,0.0,113387,0.0
2022-12-31,Castellón,Sustraccion De Vehiculos,4.0,113387,3.527741275454858
2022-12-31,Castellón,Trafico De Drogas,12.0,113387,10.583223826364575
2022-12-31,Madrid,Delitos Sexuales,190.0,2835255,6.701337269487224
2022-12-31,Madrid,Homicidios,20.0,2835255,0.7054039231039183
2022-12-31,Madrid,Hurtos,9566.0,2835255,337.39469642060413
2022-12-31,Madrid,Lesiones,261.0,2835255,9.205521196506135
2022-12-31,Madrid,Robos Con Fuerza,2120.0,2835255,74.77281584901534
2022-12-31,Madrid,Robos Con Violencia,746.0,2835255,26.311566331776152
2022-12-31,Madrid,Secuestro,2.0,2835255,0.07054039231039183
2022-12-31,Madrid,Sustraccion De Vehiculos,611.0,2835255,21.550089850824705
2022-12-31,Madrid,Trafico De Drogas,135.0,2835255,4.7614764809514485
2022-12-31,Valencia,Delitos Sexuales,202.0,3638072,5.552391486479652
2022-12-31,Valencia,Homicidios,25.0,3638072,0.6871771641682737
2022-12-31,Valencia,Hurtos,9441.0,3638072,259.5055842765069
2022-12-31,Valencia,Lesiones,286.0,3638072,7.8613067580850515
2022-12-31,Valencia,Robos Con Fuerza,2925.0,3638072,80.39972820768803
2022-12-31,Valencia,Robos Con Violencia,876.0,3638072,24.07868783245631
2022-12-31,Valencia,Secuestro,1.0,3638072,0.027487086566730948
2022-12-31,Valencia,Sustraccion De Vehiculos,369.0,3638072,10.14273494312372
2022-12-31,Valencia,Trafico De Drogas,250.0,3638072,6.871771641682738
2023-03-31,Alicante,Delitos Sexuales,188.0,2995949,6.275140197646889
2023-03-31,Alicante,Homicidios,14.0,2995949,0.4672976742928534
2023-03-31,Alicante,Hurtos,4488.0,2995949,149.80228301616614
2023-03-31,Alicante,Lesiones,181.0,2995949,6.041491360500462
2023-03-31,Alicante,Robos Con Fuerza,1998.0,2995949,66.69005380265152
2023-03-31,Alicante,Robos Con Violencia,339.0,2995949,11.31527939894838
2023-03-31,Alicante,Secuestro,0.0,2995949,0.0
2023-03-31,Alicante,Sustraccion De Vehiculos,242.0,2995949,8.077574084205038
2023-03-31,Alicante,Trafico De Drogas,219.0,2995949,7.309870762152493
2023-03-31,Barcelona,Delitos Sexuales,776.0,4616598,16.80891426977181
2023-03-31,Barcelona,Homicidios,46.0,4616598,0.9964047118679166
2023-03-31,Barcelona,Hurtos,34096.0,4616598,738.5525012140974
2023-03-31,Barcelona,Lesiones,503.0,4616598,10.895468914555698
2023-03-31,Barcelona,Robos Con Fuerza,6395.0,4616598,138.52191592163754
2023-03-31,Barcelona,Robos Con Violencia,5356.0,4616598,116.0161660166209
2023-03-31,Barcelona,Secuestro,2.0,4616598,0.04332194399425724
2023-03-31,Barcelona,Sustraccion De Vehiculos,1586.0,4616598,34.354301587445995
2023-03-31,Barcelona,Trafico De Drogas,696.0,4616598,15.076036510001522
2023-03-31,Castellón,Delitos Sexuales,10.0,115525,8.656135035706557
2023-03-31,Castellón,Homicidios,1.0,115525,0.8656135035706558
2023-03-31,Castellón,Hurtos,326.0,115525,282.19000216403373
2023-03-31,Castellón,Lesiones,17.0,115525,14.715429560701148
2023-03-31,Castellón,Robos Con Fuerza,182.0,115525,157.54165764985933
2023-03-31,Castellón,Robos Con Violencia,22.0,115525,19.043497078554424
2023-03-31,Castellón,Secuestro,0.0,115525,0.0
2023-03-31,Castellón,Sustraccion De Vehiculos,5.0,115525,4.328067517853278
2023-03-31,Castellón,Trafico De Drogas,5.0,115525,4.328067517853278
2023-03-31,Madrid,Delitos Sexuales,228.0,2881342,7.912979438053518
2023-03-31,Madrid,Homicidios,12.0,2881342,0.4164726020028167
2023-03-31,Madrid,Hurtos,9086.0,2881342,315.3391718164661
2023-03-31,Madrid,Lesiones,254.0,2881342,8.815336742392955
2023-03-31,Madrid,Robos Con Fuerza,2174.0,2881342,75.45095306284364
2023-03-31,Madrid,Robos Con Violencia,718.0,2881342,24.9189440198352
2023-03-31,Madrid,Secuestro,5.0,2881342,0.17353025083450696
2023-03-31,Madrid,Sustraccion De Vehiculos,667.0,2881342,23.14893546132323
2023-03-31,Madrid,Trafico De Drogas,164.0,2881342,5.691792227371829
2023-03-31,Valencia,Delitos Sexuales,226.0,3730927,6.05747579622973
2023-03-31,Valencia,Homicidios,15.0,3730927,0.4020448537320618
2023-03-31,Valencia,Hurtos,9769.0,3730927,261.83841174056744
2023-03-31,Valencia,Lesiones,277.0,3730927,7.424428298918741
2023-03-31,Valencia,Robos Con Fuerza,2546.0,3730927,68.24041317345528
2023-03-31,Valencia,Robos Con Violencia,846.0,3730927,22.675329750488284
2023-03-31,Valencia,Secuestro,2.0,3730927,0.05360598049760824
2023-03-31,Valencia,Sustraccion De Vehiculos,298.0,3730927,7.987291094143627
2023-03-31,Valencia,Trafico De Drogas,257.0,3730927,6.888368493942658
2023-06-30,Alicante,Delitos Sexuales,235.0,2995949,7.843925247058611
2023-06-30,Alicante,Homicidios,19.0,2995949,0.6341897008260153
2023-06-30,Alicante,Hurtos,5605.0,2995949,187.08596174367455
2023-06-30,Alicante,Lesiones,242.0,2995949,8.077574084205038
2023-06-30,Alicante,Robos Con Fuerza,1929.0,2995949,64.38694383649388
2023-06-30,Alicante,Robos Con Violencia,456.0,2995949,15.22055281982437
2023-06-30,Alicante,Secuestro,0.0,2995949,0.0
2023-06-30,Alicante,Sustraccion De Vehiculos,280.0,2995949,9.34595348585707
2023-06-30,Alicante,Trafico De Drogas,278.0,2995949,9.279196675243805
2023-06-30,Barcelona,Delitos Sexuales,1003.0,4616598,21.725954913120006
2023-06-30,Barcelona,Homicidios,49.0,4616598,1.0613876278593026
2023-06-30,Barcelona,Hurtos,32434.0,4616598,702.5519657548697
2023-06-30,Barcelona,Lesiones,605.0,4616598,13.104888058262814
2023-06-30,Barcelona,Robos Con Fuerza,5685.0,4616598,123.14262580367622
2023-06-30,Barcelona,Robos Con Violencia,5270.0,4616598,114.15332242486784
2023-06-30,Barcelona,Secuestro,2.0,4616598,0.04332194399425724
2023-06-30,Barcelona,Sustraccion De Vehiculos,1615.0,4616598,34.98246977536272
2023-06-30,Barcelona,Trafico De Drogas,725.0,4616598,15.704204697918252
2023-06-30,Castellón,Delitos Sexuales,23.0,115525,19.90911058212508
2023-06-30,Castellón,Homicidios,1.0,115525,0.8656135035706558
2023-06-30,Castellón,Hurtos,368.0,115525,318.5457693140013
2023-06-30,Castellón,Lesiones,33.0,115525,28.56524561783164
2023-06-30,Castellón,Robos Con Fuerza,191.0,115525,165.33217918199523
2023-06-30,Castellón,Robos Con Violencia,33.0,115525,28.56524561783164
2023-06-30,Castellón,Secuestro,0.0,115525,0.0
2023-06-30,Castellón,Sustraccion De Vehiculos,5.0,115525,4.328067517853278
2023-06-30,Castellón,Trafico De Drogas,8.0,115525,6.9249080285652465
2023-06-30,Madrid,Delitos Sexuales,324.0,2881342,11.244760254076052
2023-06-30,Madrid,Homicidios,17.0,2881342,0.5900028528373237
2023-06-30,Madrid,Hurtos,9029.0,2881342,313.3609269569527
2023-06-30,Madrid,Lesiones,276.0,2881342,9.578869846064785
2023-06-30,Madrid,Robos Con Fuerza,1971.0,2881342,68.40562487896266
2023-06-30,Madrid,Robos Con Violencia,777.0,2881342,26.966600979682383
2023-06-30,Madrid,Secuestro,2.0,2881342,0.06941210033380278
2023-06-30,Madrid,Sustraccion De Vehiculos,682.0,2881342,23.66952621382675
2023-06-30,Madrid,Trafico De Drogas,219.0,2881342,7.600624986551405
2023-06-30,Valencia,Delitos Sexuales,245.0,3730927,6.5667326109570086
2023-06-30,Valencia,Homicidios,17.0,3730927,0.45565083422967
2023-06-30,Valencia,Hurtos,8824.0,3730927,236.5095859554475
2023-06-30,Valencia,Lesiones,342.0,3730927,9.166622665091008
2023-06-30,Valencia,Robos Con Fuerza,2313.0,3730927,61.99531644548392
2023-06-30,Valencia,Robos Con Violencia,777.0,3730927,20.8259234233208
2023-06-30,Valencia,Secuestro,3.0,3730927,0.08040897074641236
2023-06-30,Valencia,Sustraccion De Vehiculos,292.0,3730927,7.826473152650802
2023-06-30,Valencia,Trafico De Drogas,266.0,3730927,7.129595406181895
2023-09-30,Alicante,Delitos Sexuales,278.0,2995949,9.279196675243805
2023-09-30,Alicante,Homicidios,19.0,2995949,0.6341897008260153
2023-09-30,Alicante,Hurtos,6851.0,2995949,228.6754547557385
2023-09-30,Alicante,Lesiones,296.0,2995949,9.880007970763186
2023-09-30,Alicante,Robos Con Fuerza,2305.0,2995949,76.93722423178765
2023-09-30,Alicante,Robos Con Violencia,463.0,2995949,15.454201656970795
2023-09-30,Alicante,Secuestro,3.0,2995949,0.10013521591989717
2023-09-30,Alicante,Sustraccion De Vehiculos,319.0,2995949,10.647711292815732
2023-09-30,Alicante,Trafico De Drogas,236.0,2995949,7.877303652365244
2023-09-30,Barcelona,Delitos Sexuales,985.0,4616598,21.33605741717169
2023-09-30,Barcelona,Homicidios,36.0,4616598,0.7797949918966303
2023-09-30,Barcelona,Hurtos,34392.0,4616598,744.9641489252475
2023-09-30,Barcelona,Lesiones,676.0,4616598,14.642817070058948
2023-09-30,Barcelona,Robos Con Fuerza,6709.0,4616598,145.32346112873591
2023-09-30,Barcelona,Robos Con Violencia,5809.0,4616598,125.82858633132015
2023-09-30,Barcelona,Secuestro,3.0,4616598,0.06498291599138586
2023-09-30,Barcelona,Sustraccion De Vehiculos,1627.0,4616598,35.24240143932827
2023-09-30,Barcelona,Trafico De Drogas,673.0,4616598,14.577834154067562
2023-09-30,Castellón,Delitos Sexuales,23.0,115525,19.90911058212508
2023-09-30,Castellón,Homicidios,1.0,115525,0.8656135035706558
2023-09-30,Castellón,Hurtos,373.0,115525,322.8738368318546
2023-09-30,Castellón,Lesiones,31.0,115525,26.834018610690325
2023-09-30,Castellón,Robos Con Fuerza,161.0,115525,139.36377407487555
2023-09-30,Castellón,Robos Con Violencia,17.0,115525,14.715429560701148
2023-09-30,Castellón,Secuestro,0.0,115525,0.0
2023-09-30,Castellón,Sustraccion De Vehiculos,5.0,115525,4.328067517853278
2023-09-30,Castellón,Trafico De Drogas,8.0,115525,6.9249080285652465
2023-09-30,Madrid,Delitos Sexuales,286.0,2881342,9.9259303477338
2023-09-30,Madrid,Homicidios,13.0,2881342,0.45117865216971814
2023-09-30,Madrid,Hurtos,7822.0,2881342,271.4707244055027
2023-09-30,Madrid,Lesiones,312.0,2881342,10.828287652073236
2023-09-30,Madrid,Robos Con Fuerza,2177.0,2881342,75.55507121334433
2023-09-30,Madrid,Robos Con Violencia,695.0,2881342,24.12070486599647
2023-09-30,Madrid,Secuestro,0.0,2881342,0.0
2023-09-30,Madrid,Sustraccion De Vehiculos,584.0,2881342,20.268333297470416
2023-09-30,Madrid,Trafico De Drogas,178.0,2881342,6.177676929708449
2023-09-30,Valencia,Delitos Sexuales,320.0,3730927,8.576956879617319
2023-09-30,Valencia,Homicidios,26.0,3730927,0.696877746468907
2023-09-30,Valencia,Hurtos,9500.0,3730927,254.6284073636391
2023-09-30,Valencia,Lesiones,319.0,3730927,8.550153889368513
2023-09-30,Valencia,Robos Con Fuerza,2234.0,3730927,59.877880215828405
2023-09-30,Valencia,Robos Con Violencia,723.0,3730927,19.378561949885377
2023-09-30,Valencia,Secuestro,0.0,3730927,0.0
2023-09-30,Valencia,Sustraccion De Vehiculos,273.0,3730927,7.317216337923524
2023-09-30,Valencia,Trafico De Drogas,266.0,3730927,7.129595406181895
2023-12-31,Alicante,Delitos Sexuales,195.0,2995949,6.508789034793317
2023-12-31,Alicante,Homicidios,10.0,2995949,0.3337840530663239
2023-12-31,Alicante,Hurtos,4952.0,2995949,165.28986307844357
2023-12-31,Alicante,Lesiones,224.0,2995949,7.4767627886856545
2023-12-31,Alicante,Robos Con Fuerza,2301.0,2995949,76.80371061056113
2023-12-31,Alicante,Robos Con Violencia,390.0,2995949,13.017578069586634
2023-12-31,Alicante,Secuestro,4.0,2995949,0.13351362122652957
2023-12-31,Alicante,Sustraccion De Vehiculos,319.0,2995949,10.647711292815732
2023-12-31,Alicante,Trafico De Drogas,230.0,2995949,7.67703322052545
2023-12-31,Barcelona,Delitos Sexuales,905.0,4637060,19.51667651486071
2023-12-31,Barcelona,Homicidios,43.0,4637060,0.9273117018110614
2023-12-31,Barcelona,Hurtos,32948.0,4637060,710.536417471415
2023-12-31,Barcelona,Lesiones,617.0,4637060,13.30584465156802
2023-12-31,Barcelona,Robos Con Fuerza,6025.0,4637060,129.93146519561964
2023-12-31,Barcelona,Robos Con Violencia,5567.0,4637060,120.05451730191113
2023-12-31,Barcelona,Secuestro,2.0,4637060,0.04313077682842146
2023-12-31,Barcelona,Sustraccion De Vehiculos,1577.0,4637060,34.00861752921032
2023-12-31,Barcelona,Trafico De Drogas,731.0,4637060,15.764298930788042
2023-12-31,Castellón,Delitos Sexuales,12.0,115525,10.387362042847869
2023-12-31,Castellón,Homicidios,0.0,115525,0.0
2023-12-31,Castellón,Hurtos,376.0,115525,325.47067734256655
2023-12-31,Castellón,Lesiones,30.0,115525,25.96840510711967
2023-12-31,Castellón,Robos Con Fuerza,212.0,115525,183.510062756979
2023-12-31,Castellón,Robos Con Violencia,29.0,115525,25.102791603549015
2023-12-31,Castellón,Secuestro,0.0,115525,0.0
2023-12-31,Castellón,Sustraccion De Vehiculos,8.0,115525,6.9249080285652465
2023-12-31,Castellón,Trafico De Drogas,10.0,115525,8.656135035706557
2023-12-31,Madrid,Delitos Sexuales,297.0,2901646,10.235569742139463
2023-12-31,Madrid,Homicidios,13.0,2901646,0.44802157120475755
2023-12-31,Madrid,Hurtos,9051.0,2901646,311.9264031518662
2023-12-31,Madrid,Lesiones,298.0,2901646,10.270032939924443
2023-12-31,Madrid,Robos Con Fuerza,2360.0,2901646,81.33314677255599
2023-12-31,Madrid,Robos Con Violencia,724.0,2901646,24.9513551963265
2023-12-31,Madrid,Secuestro,0.0,2901646,0.0
2023-12-31,Madrid,Sustraccion De Vehiculos,648.0,2901646,22.332152164667914
2023-12-31,Madrid,Trafico De Drogas,175.0,2901646,6.031059612371737
2023-12-31,Valencia,Delitos Sexuales,271.0,3730927,7.263610357425915
2023-12-31,Valencia,Homicidios,17.0,3730927,0.45565083422967
2023-12-31,Valencia,Hurtos,9082.0,3730927,243.424757439639
2023-12-31,Valencia,Lesiones,292.0,3730927,7.826473152650802
2023-12-31,Valencia,Robos Con Fuerza,2490.0,3730927,66.73944571952225
2023-12-31,Valencia,Robos Con Violencia,855.0,3730927,22.916556662727523
2023-12-31,Valencia,Secuestro,0.0,3730927,0.0
2023-12-31,Valencia,Sustraccion De Vehiculos,389.0,3730927,10.426363206784801
2023-12-31,Valencia,Trafico De Drogas,283.0,3730927,7.585246240411565
2024-03-31,Alicante,Delitos Sexuales,224.0,3060230,7.31971126353248
2024-03-31,Alicante,Homicidios,12.0,3060230,0.3921273891178114
2024-03-31,Alicante,Hurtos,4690.0,3060230,153.25645458021128
2024-03-31,Alicante,Lesiones,208.0,3060230,6.796874744708731
2024-03-31,Alicante,Robos Con Fuerza,2002.0,3060230,65.41991941782153
2024-03-31,Alicante,Robos Con Violencia,439.0,3060230,14.3453269852266
2024-03-31,Alicante,Secuestro,1.0,3060230,0.03267728242648428
2024-03-31,Alicante,Sustraccion De Vehiculos,317.0,3060230,10.358698529195518
2024-03-31,Alicante,Trafico De Drogas,241.0,3060230,7.875225064782713
2024-03-31,Barcelona,Delitos Sexuales,799.0,4717956,16.935299947689213
2024-03-31,Barcelona,Homicidios,42.0,4717956,0.8902160172752775
2024-03-31,Barcelona,Hurtos,31530.0,4717956,668.2978815402263
2024-03-31,Barcelona,Lesiones,573.0,4717956,12.14508994996986
2024-03-31,Barcelona,Robos Con Fuerza,6108.0,4717956,129.4628436551761
2024-03-31,Barcelona,Robos Con Violencia,5017.0,4717956,106.3384228254778
2024-03-31,Barcelona,Secuestro,1.0,4717956,0.021195619458935184
2024-03-31,Barcelona,Sustraccion De Vehiculos,1384.0,4717956,29.334737331166295
2024-03-31,Barcelona,Trafico De Drogas,792.0,4717956,16.786930611476667
2024-03-31,Castellón,Delitos Sexuales,14.0,117586,11.906179307060365
2024-03-31,Castellón,Homicidios,0.0,117586,0.0
2024-03-31,Castellón,Hurtos,366.0,117586,311.26154474172097
2024-03-31,Castellón,Lesiones,37.0,117586,31.466331025802393
2024-03-31,Castellón,Robos Con Fuerza,224.0,117586,190.49886891296583
2024-03-31,Castellón,Robos Con Violencia,15.0,117586,12.756620686136104
2024-03-31,Castellón,Secuestro,2.0,117586,1.7008827581514805
2024-03-31,Castellón,Sustraccion De Vehiculos,5.0,117586,4.252206895378701
2024-03-31,Castellón,Trafico De Drogas,6.0,117586,5.102648274454442
2024-03-31,Madrid,Delitos Sexuales,276.0,2946139,9.368193421966852
2024-03-31,Madrid,Homicidios,23.0,2946139,0.7806827851639043
2024-03-31,Madrid,Hurtos,8180.0,2946139,277.65152968003207
2024-03-31,Madrid,Lesiones,286.0,2946139,9.707620719864202
2024-03-31,Madrid,Robos Con Fuerza,2307.0,2946139,78.30587762491858
2024-03-31,Madrid,Robos Con Violencia,721.0,2946139,24.472708178398918
2024-03-31,Madrid,Secuestro,3.0,2946139,0.10182818936920492
2024-03-31,Madrid,Sustraccion De Vehiculos,718.0,2946139,24.37087998902971
2024-03-31,Madrid,Trafico De Drogas,180.0,2946139,6.109691362152295
2024-03-31,Valencia,Delitos Sexuales,215.0,3805458,5.649779868809484
2024-03-31,Valencia,Homicidios,27.0,3805458,0.7095072393388654
2024-03-31,Valencia,Hurtos,9119.0,3805458,239.62950057522642
2024-03-31,Valencia,Lesiones,298.0,3805458,7.830857678628958
2024-03-31,Valencia,Robos Con Fuerza,2755.0,3805458,72.39601645846571
2024-03-31,Valencia,Robos Con Violencia,806.0,3805458,21.180104996560203
2024-03-31,Valencia,Secuestro,0.0,3805458,0.0
2024-03-31,Valencia,Sustraccion De Vehiculos,318.0,3805458,8.356418596657749
2024-03-31,Valencia,Trafico De Drogas,306.0,3805458,8.041082045840474
2024-06-30,Alicante,Delitos Sexuales,255.0,3060230,8.332707018753492
2024-06-30,Alicante,Homicidios,17.0,3060230,0.5555138012502329
2024-06-30,Alicante,Hurtos,5264.0,3060230,172.01321469301325
2024-06-30,Alicante,Lesiones,291.0,3060230,9.509089186106927
2024-06-30,Alicante,Robos Con Fuerza,1837.0,3060230,60.028167817451624
2024-06-30,Alicante,Robos Con Violencia,435.0,3060230,14.214617855520663
2024-06-30,Alicante,Secuestro,1.0,3060230,0.03267728242648428
2024-06-30,Alicante,Sustraccion De Vehiculos,255.0,3060230,8.332707018753492
2024-06-30,Alicante,Trafico De Drogas,284.0,3060230,9.280348209121536
2024-06-30,Barcelona,Delitos Sexuales,897.0,4717956,19.01247065466486
2024-06-30,Barcelona,Homicidios,60.0,4717956,1.2717371675361109
2024-06-30,Barcelona,Hurtos,33538.0,4717956,710.8586854137682
2024-06-30,Barcelona,Lesiones,628.0,4717956,13.310849020211295
2024-06-30,Barcelona,Robos Con Fuerza,5711.0,4717956,121.04818272997883
2024-06-30,Barcelona,Robos Con Violencia,5221.0,4717956,110.66232919510058
2024-06-30,Barcelona,Secuestro,4.0,4717956,0.08478247783574074
2024-06-30,Barcelona,Sustraccion De Vehiculos,1648.0,4717956,34.93038086832518
2024-06-30,Barcelona,Trafico De Drogas,814.0,4717956,17.25323423957324
2024-06-30,Castellón,Delitos Sexuales,11.0,117586,9.354855169833144
2024-06-30,Castellón,Homicidios,0.0,117586,0.0
2024-06-30,Castellón,Hurtos,366.0,117586,311.26154474172097
2024-06-30,Castellón,Lesiones,20.0,117586,17.008827581514804
2024-06-30,Castellón,Robos Con Fuerza,210.0,117586,178.59268960590546
2024-06-30,Castellón,Robos Con Violencia,41.0,117586,34.86809654210535
2024-06-30,Castellón,Secuestro,0.0,117586,0.0
2024-06-30,Castellón,Sustraccion De Vehiculos,9.0,117586,7.653972411681663
2024-06-30,Castellón,Trafico De Drogas,7.0,117586,5.953089653530182
2024-06-30,Madrid,Delitos Sexuales,300.0,2946139,10.182818936920492
2024-06-30,Madrid,Homicidios,12.0,2946139,0.40731275747681966
2024-06-30,Madrid,Hurtos,8917.0,2946139,302.6673215350668
2024-06-30,Madrid,Lesiones,311.0,2946139,10.556188964607577
2024-06-30,Madrid,Robos Con Fuerza,1868.0,2946139,63.40501924722492
2024-06-30,Madrid,Robos Con Violencia,713.0,2946139,24.201166340081034
2024-06-30,Madrid,Secuestro,0.0,2946139,0.0
2024-06-30,Madrid,Sustraccion De Vehiculos,614.0,2946139,20.840836090897273
2024-06-30,Madrid,Trafico De Drogas,214.0,2946139,7.263744175003284
2024-06-30,Valencia,Delitos Sexuales,323.0,3805458,8.487808826164946
2024-06-30,Valencia,Homicidios,23.0,3805458,0.6043950557331076
2024-06-30,Valencia,Hurtos,9217.0,3805458,242.20474907356748
2024-06-30,Valencia,Lesiones,335.0,3805458,8.803145376982219
2024-06-30,Valencia,Robos Con Fuerza,2342.0,3805458,61.543183501171214
2024-06-30,Valencia,Robos Con Violencia,776.0,3805458,20.39176361951702
2024-06-30,Valencia,Secuestro,0.0,3805458,0.0
2024-06-30,Valencia,Sustraccion De Vehiculos,377.0,3805458,9.906823304842675
2024-06-30,Valencia,Trafico De Drogas,340.0,3805458,8.934535606489415
2024-09-30,Alicante,Delitos Sexuales,287.0,3060230,9.378380056400989
2024-09-30,Alicante,Homicidios,16.0,3060230,0.5228365188237485
2024-09-30,Alicante,Hurtos,6404.0,3060230,209.26531665920533
2024-09-30,Alicante,Lesiones,328.0,3060230,10.718148635886845
2024-09-30,Alicante,Robos Con Fuerza,2282.0,3060230,74.56955849723713
2024-09-30,Alicante,Robos Con Violencia,567.0,3060230,18.52801913581659
2024-09-30,Alicante,Secuestro,4.0,3060230,0.13070912970593712
2024-09-30,Alicante,Sustraccion De Vehiculos,279.0,3060230,9.116961796989116
2024-09-30,Alicante,Trafico De Drogas,280.0,3060230,9.1496390794156
2024-09-30,Barcelona,Delitos Sexuales,1033.0,4717956,21.895074901080044
2024-09-30,Barcelona,Homicidios,57.0,4717956,1.2081503091593055
2024-09-30,Barcelona,Hurtos,33747.0,4717956,715.2885698806856
2024-09-30,Barcelona,Lesiones,752.0,4717956,15.939105833119257
2024-09-30,Barcelona,Robos Con Fuerza,6178.0,4717956,130.94653701730155
2024-09-30,Barcelona,Robos Con Violencia,5511.0,4717956,116.80905883819179
2024-09-30,Barcelona,Secuestro,1.0,4717956,0.021195619458935184
